ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME,LAST_RPT_PLAN_NAME,SPONS_MANUAL_SIGNED_DATE,SPONS_MANUAL_SIGNED_NAME,DFE_MANUAL_SIGNED_DATE,DFE_MANUAL_SIGNED_NAME
"20180425095116P040025042167001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PRINCETON ATHLETIC CORP. 401K(K) PLAN","002","2014-01-01","PENN ATHLETIC LLC",,,"1405 LINCOLN HIGHWAY",,"LEVITTOWN","PA","19056",,,,,,,,,,,,,,,,,,"810807710","2159492900","713900",,,,,,,,,,,,,,,,,,,,,,,,,20,17,0,0,17,0,17,2,0,,"2A2E2F2G2J3B3D3H",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-04-25",,,,,,"1",,,,,,,,,,,,,,,,,20,,,,"2018-04-20T07:00:00-0500","RANDELL VEY",,"2018-04-20T07:00:00-0500","RANDELL VEY",,
"20180425142140P030026358103001","2017-07-11","2017-12-31","2",,"1",,,"1",,,,,,,"OCCUPATIONAL FITNESS, INC. RETIREMENT PLAN","001","2017-07-11","OCCUPATIONAL FITNESS, INC.",,,"6690 ALABAMA HWY.",,"RINGGOLD","GA","30736",,,,,,,,,,,,,,,,,,"561950610","7069378787","621900",,,,,,,,,,,,,,,,,,,"2018-04-25T15:18:57-0500","TRAVIS B. FLENNIKEN",,,,,11,11,0,0,11,0,11,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180322113725P030000275877001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PPR NOTE CO. EMPLOYEE STOCK OWNERSHIP AND PROFIT SHARING PLAN","001","2013-01-01","PPR NOTE CO.",,,"920 CASSATT ROAD","SUITE 210","BERWYN","PA","19312",,,,,,,,,,,,,,,,,,"461663249","8773951290","561110",,,,,,,,,,,,,,,,,,,,,,,,,17,14,0,3,17,0,17,8,0,,"2E2I2O2Q",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-22",,,,,,"1",,,,,,,,,,,,,,,,,15,,,,"2018-03-20T07:00:00-0500","DAVID VAN HORN",,,,,
"20180228124119P030005008325001","2005-07-01","2006-06-30","2",,"0","0","0","0","0","0","0","1","0",,"MAIMONIDES ACADEMY 403(B) TAX DEFERRED ANNUITY PLAN","002","1998-08-21","MAIMONIDES-SHALOM ACADEMY INC.",,,"5300 SW 40TH AVENUE",,"FORT LAUDERDALE","FL","33314",,,,,,,,,,,,,,,,,,"650213879","9549896886","611000",,,,,,,,,,,,,,,,,,,"2018-02-28T12:40:55-0600","MICHELLE MOSES",,,,,0,,,,0,,0,,,,"2L",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180322120630P030008393031001","2008-07-01","2009-06-30","2",,"1","0","0","0","0","0","0","1","0",,"RHODES COLLEGE VOLUNTARY DENTAL AND VISION PLAN","504","2008-07-01","RHODES COLLEGE",,,"2000 NORTH PARKWAY",,"MEMPHIS","TN","38112",,,,,,,,,,,,,,,,,,"620476301","9018433000","611000",,,,,,,,,,,,,,,,,,,"2018-03-22T12:06:07-0500","KATHLEEN CATES",,,,,207,234,0,0,234,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,207,"2",,,,,,,,,
"20180228125921P040076920061001","2017-01-18","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"BLUE ORCHID MEDICAL BILLING, INC 401K PROFIT SHARING PLAN","001","2017-01-18","BLUE ORCHID MEDICAL BILLING, INC",,,"4917 STIRRUP WAY",,"ANTIOCH","CA","94531",,,,,,,,,,,,,,,,,,"814998518","9257770348","561490",,,,,,,,,,,,,,,,,,,"2018-02-28T12:32:45-0600","PAMELA HARRIS",,,,,0,2,0,0,2,0,2,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-02-28","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180319111729P030003188919001","2017-06-01","2017-06-30","2",,"0","0","1","1","1","1","0","0","0",,"PENSION PLAN FOR ELIGIBLE HOURLY EMPLOYEES OF THE QUANTUM CHEMICAL CORPORATION, USI DIVISION, NORTECH PLANT","001","1973-06-08","LYONDELLBASELL ACETYLS, LLC",,,"1221 MCKINNEY, SUITE 300",,"HOUSTON","TX","770102006",,,,,,,,,,,,,,,,,,"271191233","7133097200","325100","BENEFITS ADMINISTRATIVE COMMITTEE",,"1221 MCKINNEY, SUITE 300",,"HOUSTON","TX","770102006",,,,,,,"203443655","7133097200",,,,"2018-03-19T11:16:35-0500","REBECCA PATTERSON HOLMES",,,,,0,0,0,0,0,0,0,,,,"1B3H1I1H",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-03-19","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180424111242P030023858903001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LAURITS R. CHRISTENSEN ASSOCIATES EMPLOYEE STOCK OWNERSHIP PLAN","003","2002-01-01","LAURITS R.CHRISTENSEN ASSOCIATES",,,"800 UNIVERSITY BAY DRIVE, SUITE 400",,"MADISON","WI","537052299",,,,,,,,,,,,,,,,,,"391365234","6082312266","541600","LAURITS R. CHRISTENSEN ASSOCIATES",,"800 UNIVERSITY BAY DRIVE, SUITE 400",,"MADISON","WI","537052299",,,,,,,"391365234","6082312266",,,,"2018-04-24T10:53:44-0500","TAMMY DROESSLER",,,,,65,42,12,9,63,0,63,63,1,,"2O2Q2I3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-24","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,
"20180410152041P040035292717001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHATTANOOGA NEUROLOGY&HEADACHE CENTER","001","2003-01-01","CHATTANOOGA NEUROLOGY&HEADACHE CENTER","1963",,"1626 GUNBARREL RD",,"CHATTANOOGA","TN","374217125",,,,,,,"1626 GUNBARREL RD",,"CHATTANOOGA","TN","374217125",,,,,,,"134280399","4236988747","621111",,,,,,,,,,,,,,,,,,,"2018-04-10T15:20:14-0500","LUCY GAO",,,,,4,3,,,3,,3,,,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180426073056P040027011959012","1999-07-01","2000-06-30","2",,,,,,,,,"1",,,"G A WINTZER & SON COMPANY HEALTH AND WELFARE BENEFITS PLAN","501","1946-07-01","G.A. WINTZER & SON COMPANY",,,"PO BOX 406",,"WAPAKONETA","OH","45895",,,,,,,,,,,,,,,,,,"344413817","4197394900","311110",,,,,,,,,,,,,,,,,,,"2018-04-19T14:40:09-0500","GUSTAVE S WINTZER",,,,,130,78,50,0,128,,128,,,,,"4A4D4B4F4H","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-04-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,77,"2",,,,,,,,,
"20180426101005P040029610081001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"WESTLAND FORD 401(K) PROFIT SHARING PLAN","003","1993-01-01","WESTLAND FORD",,,"3450 WALL AVENUE",,"OGDEN","UT","84401",,,,,,,,,,,,,,,,,,"870372191","8013948803","441110",,,,,,,,,,,,,,,,,,,"2018-04-26T06:09:46-0500","KATHY ANDERSON",,,,,120,92,0,16,108,3,111,99,15,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,97,,,,,,,,,,
"20180209163010P040075652711001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"DEDUCTIVE SYSTEMS INC. PROFIT SHARING PLAN","001","2006-01-01","DEDUCTIVE SYSTEMS INC",,,"50 PINE STREET, APT 7N",,"NEW YORK","NY","10005",,,,,,,,,,,,,,,,,,"223416434","6465911858","541990",,,,,,,,,,,,,,,,,,,"2018-02-09T14:53:02-0600","RUSLANA ELMAN",,,,,2,2,0,0,2,0,2,2,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-02-09","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180426154629P040017951293001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MONARCH LATHES 401(K) PLAN","001","1991-01-01","MONARCH LATHES L.P.",,,"615 NORTH OAK AVENUE",,"SIDNEY","OH","453654609",,,,,,,,,,,,,,,,,,"311544352","2164515588","333510",,,,,,,,,,,,,,,,,,,"2018-04-25T03:31:15-0500","KAREN SOLDAT",,,,,18,14,1,3,18,0,18,16,0,,"2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180426161035P030028924039001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JGL INC. 401(K) PLAN","001","2009-05-22","JGL INC.",,,"1041 PELICAN LANE",,"ROCKLEDGE","FL","32955",,,,,,,,,,,,,,,,,,"270229443","6784580477","811490","JGL INC.",,"909 BLAIR AVENUE",,"HAMPTON","VA","23661",,,,,,,"270229443","6784580477",,,,"2018-04-26T16:06:24-0500","JEFFREY J. HAAS",,,,,3,3,0,0,3,0,3,3,0,,"2E2J2K2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180408142628P040032395261001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OZAUKEE MEDICAL GROUP LLC RETIREMENT SAVINGS PLAN","001","2003-08-01","OZAUKEE MEDICAL GROUP LLC",,,"407 N MAIN ST",,"THIENSVILLE","WI","53092",,,,,,,"407 N MAIN ST",,"THIENSVILLE","WI","53092",,,,,,,"432020752",,"621111","OZAUKEE MEDICAL GROUP LLC",,"407 N MAIN ST",,"THIENSVILLE","WI","53092",,,,,,,"432020752","2622423000",,,,"2018-03-31T14:23:45-0500","BRUCE HERMAN",,,,,5,5,0,0,5,0,5,0,0,,"2A2E2F2G2K2R3B",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-08","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,5,"2",,,,,,,,,
"20180410200534P030041595479001","2013-05-16","2013-12-31","2",,"1","1","0","1","0","0","0","0","0",,"MIG RETIREMENT PLAN","001","2013-05-16","MARROQUIN INSURANCE GROUP, INC.",,,"1520 HEATHER GLEN DRIVE",,"LAKE SAINT LOUIS","MO","63367",,,,,,,,,,,,,,,,,,"462784945","6363858140","524210",,,,,,,,,,,,,,,,,,,"2018-04-10T19:54:18-0500","OSCAR MARROQUIN",,,,,2,2,0,0,2,0,2,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180426112207P040011283407001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FRUTAROM USA INC.","501","2013-10-01","FRUTAROM USA INC.",,,"9950 COMMERCE PARK DR",,"WEST CHESTER","OH","452461332",,,,,,,"9950 COMMERCE PARK DR",,"WEST CHESTER","OH","452461332",,,,,,,"223060382","5138704908","311400",,,,,,,,,,,,,,,,,,,"2018-04-26T11:13:36-0500","VADIM GILMAN",,,,,187,191,0,0,191,,191,,,,,"4A4B4D4E4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-04-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,187,"2",,,,,,,,,
"20180426112639P030010221967001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ECHTMAN & ETKIND LLC 401(K) PROFIT SHARING PLAN & TRUST","001","2006-01-01","ECHTMAN & ETKIND LLC",,,"12 MARLETTE PLACE",,"WHITE PLAINS","NY","10605",,,,,,,,,,,,,,,,,,"454286368","2127572310","541110",,,,,,,,,,,,,,,,,,,"2018-04-26T11:26:35-0500","DAVID ETKIND",,,,,2,2,0,0,2,0,2,2,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-04-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180410112530P040035095373001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ADDIVANT USA, LLC INSURANCE PLAN","501","2013-05-01","ADDIVANT USA, LLC",,,"4 MOUNTAINVIEW TER STE 200",,"DANBURY","CT","06810",,,,,,,,,,,,,,,,,,"461524730","2037026165","424600",,,,,,,,,,,,,,,,,,,"2018-04-10T10:57:57-0500","ELIZABETH MATHEY",,,,,159,159,1,0,160,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-04-10","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,159,"2",,,,,,,,,
"20180410085038P030040865607001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BOYLE & LEONARD, P. A. 401(K) PROFIT SHARING PLAN & TRUST","001","1996-01-01","BOYLE & LEONARD, P.A.",,,"2050 MCGREGOR BOULEVARD",,"FORT MYERS","FL","33901",,,,,,,,,,,,,,,,,,"650540594","2393371303","541110",,,,,,,,,,,,,,,,,,,,,,,,,18,17,1,1,19,0,19,17,0,,"2E2F2G2J2K3D",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-10",,,,,,"1",,,,,,,,,,,,,,,,,14,,,,"2018-04-05T11:00:00-0500","MICHAEL W. LEONARD",,,,,
"20180416145723P030006857521001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RICEVILLE PHARMACY 401(K) PLAN","001","2013-01-01","RICEVILLE PHARMACY, P.C.",,,"120 W. MAIN STREET",,"RICEVILLE","IA","50466",,,,,,,,,,,,,,,,,,"421505989","6419854114","446110",,,,,,,,,,,,,,,,,,,"2018-04-16T14:50:13-0500","BRADY HUNTER",,,,,5,6,0,1,7,0,7,7,0,,"2E2J2K2F2G3D3H2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180402094309P040031843345001","2017-01-01","2017-12-31","2",,"1","1","0","0","0","0","0","0","0",,"ADENA COMMERCIAL, LLC DBA COLLIERS INTERNATIONAL GREATER COLUMBUS REGION EMPLOYEE BENEFITS PLAN","501","1997-04-01","ADENA COMMERCIAL, LLC","DBA COLLIERS INTERNATIONAL GREATER COLUMBUS REGION",,"2 MIRANOVA PLACE","SUITE 900","COLUMBUS","OH","43215",,,,,,,,,,,,,,,,,,"311508485","6144105602","531210",,,,,,,,,,,,,,,,,,,"2018-04-02T09:42:07-0500","RICHARD SCHUEN",,,,,119,117,1,5,123,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","13","0","0","0","FILING_RECEIVED","2018-04-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,119,"2",,,,,,,,,
"20180416140329P030006750385001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BOB ALLEN FORD, INC. 401(K) PLAN","001","1984-01-01","BOB ALLEN FORD, INC.",,,"9239 METCALF",,"OVERLAND PARK","KS","66212",,,,,,,,,,,,,,,,,,"481023645","9133813000","441110",,,,,,,,,,,,,,,,"BOB ALLEN FORD","481023645","001","2018-04-16T10:03:11-0500","JOHN WIEGERS",,,,,47,52,0,0,52,0,52,28,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-16","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,47,,,,,,"BOB ALLEN FORD, INC. 401(K) AND PROFIT SHARING PLAN",,,,
"20180122130109P030042643527001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FLEXIBLE BENEFIT PROGRAM PLAN AND TRUST","501","2016-01-01","CTU OF MONTGOMERY LLC",,,"233 GUNN RD",,"MONTGOMERY","AL","361172003",,,,,,,"233 GUNN RD",,"MONTGOMERY","AL","361172003",,,,,,,"901116569","3342720842","441300",,,,,,,,,,,,,,,,,,,"2018-01-22T12:59:23-0600","BRITTANY BATREZ",,,,,5,3,0,0,3,0,3,0,0,0,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-01-22","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,"2",,,,,,,,,
"20180402203247P030029654295001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MARK J. LEVINE M.D. PROFIT SHARING PLAN","001","1984-01-01","MARK J. LEVINE, M.D.",,,"26300 EUCLID AVENUE, STE. 736",,"EUCLID","OH","441323703",,,,,,,,,,,,,,,,,,"341389180","2162613376","621111",,,,,,,,,,,,,,,,,,,"2018-04-02T20:30:46-0500","MARK J. LEVINE, M.D.",,,,,3,2,1,0,3,0,3,3,0,,"2E3B3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-02","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180219092801P040062701949001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"KAMAL TRUCKING CORPORATION AGE-BASED PROFIT SHARING PLAN","001","1995-02-01","KAMAL TRUCKING CORPORATION",,,"526 2ND STREET",,"OAKLAND","CA","94607",,,,,,,,,,,,,,,,,,"943173275","5104515034","484110",,,,,,,,,,,,,,,,,,,"2018-02-19T09:27:37-0600","FUMIKO BOUSHEHRI",,,,,12,10,0,2,12,0,12,12,0,,"2A2E3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-02-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,10,,,,,,,,,,
"20180111091523P040019623927001","2017-01-01","2017-03-31","2",,,,"1","1",,"1",,,,,"INSYNC, INC. RETIREMENT PLAN","001","2014-02-07","INSYNC, INC.",,,"512 W. BROADWAY AVE",,"ENID","OK","73701",,,,,,,,,,,,,,,,,,"464757090","5802975181","621610",,,,,,,,,,,,,,,,,,,"2018-01-11T09:13:45-0600","IVANA WEBSTER",,,,,1,0,0,0,0,0,0,0,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-01-11","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180208155207P040073348951001","2017-05-01","2017-07-31","2",,"0","0","1","1","0","0","0","0","0",,"ASBURY PLACE HEALTH BENEFIT PLAN","564","1993-01-01","ASBURY, INC.",,,"911 EPWORTH ROAD",,"MARYVILLE","TN","37804",,,,,,,,,,,,,,,,,,"620630670","8652388300","623000","ASBURY, INC. DBA ASBURY PLACE",,"911 EPWORTH ROAD",,"MARYVILLE","TN","37804",,,,,,,"620630670","8652388300",,,,,,,,,,187,0,0,0,0,,,,,,,"4A4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-02-08",,,,,,,,,,,,,,,,,,,,,,,178,"2",,,"2018-02-05T06:00:00-0600","JUAN MANUAL OCASIO COLON",,,,,
"20180330081517P030000802821007","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ADVANCED MEDICAL SOLUTIONS, INC. SAFE HARBOR 401(K) PLAN","001","2015-01-01","ADVANCED MEDICAL SOLUTIONS, INC.",,,"623 OLD HICKORY BLVD STE G",,"JACKSON","TN","38305",,,,,,,,,,,,,,,,,,"450464901","7316688802","446190",,,,,,,,,,,,,,,,,,,"2018-03-30T08:28:47-0500","JONATHAN KOLAKOWSKI",,,,,15,15,0,0,15,0,15,8,0,,"2E2F2G2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,15,,,,,,,,,,
"20180406152512P030023656509001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"J. A. STAFFORD COMPANY, INC. 401(K) PLAN AND TRUST AND TRUST","001","1992-01-01","J.A. STAFFORD COMPANY, INC.",,,"1370 REYNOLDS STREET",,"AUGUSTA","GA","30901",,,,,,,,,,,,,,,,,,"580544732","7067240271","332700",,,,,,,,,,,,,,,,,,,,,,,,,21,17,1,2,20,0,20,16,0,,"2E2F2G2J2K3D",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-06",,,,,,"1",,,,,,,,,,,,,,,,,18,,,,"2018-04-03T11:00:00-0500","FRANK A. STAFFORD",,,,,
